CODE,LABEL
CNP113844,STE FADEM-SLING
CNP113848,GLOBAL EXPERT CONSEIL
CNP113852,GROUPE IVOIRIEN DU MEDICAL
CNP113855,ETABLISSEMENT KOFFI KOUMOUE CARRELAGE
CNP113856,DJOHORE OUAGO LEA
CNP113859,ABIE AWA ET LAETITIA ADJOUA
CNP113862,CABINET DE FORMATION ET DE GESTION AGREEE
CNP113863,KPAN YETTY NATACHA
CNP113864,TOURE BAYA
CNP113865,DIANE KOUAME JEAN BAPTISTE
CNP113866,SOCIETE CIVILE AGRICOLE LA PLANQUITA
CNP113867,RENO - BAT SARL
CNP113869,CAISSE D'EPARGNE ET DE CREDIT KELECHO D'AGOU
CNP113872,ETABLISSEMENT ESTHER K.A COLOMBE
CNP113873,SOCIETE IVORIENNE D'ETUDES ET D'EQUIPEMENT
CNP113878,NOUVELLE COBAGIEX-SECURITE
CNP113879,MARTIN-MILON FREDERIC RENE
CNP113881,GROUPE SCOLAIRE LES BOURGEONS
CNP113885,SIDDHI IMPORT EXPORT
CNP113886,LE PUB
CNP113887,HOUNSINOU PATRICIA
CNP113892,ETABLISSEMENT BAS
CNP113894,ORIENTAL MARINE SERVICES EQUIPEMENTS
CNP113895,STE INTER. D'ORGANISATION DES FINANCES ET D'AFFA
CNP113897,EGLISE UEESO-CI MAN-NORD
CNP113900,BOULANGERIE SAINTE AUGUSTINE
CNP113903,MUSICPLUS-CI
CNP113906,INFTEL
CNP113907,DIERO PRODUCTS COMPANY
CNP113909,NIANG SALIOU
CNP113910,PAROISSE SAINTE MONIQUE
CNP113911,PREMIER
CNP113912,CENTRALE DE DIFFUSION MEDICO DENTAIRE
CNP113914,DIARASSOUBA BABA
CNP113915,CAB. DE FORMATION ET D'AUDIT LOGISTIQUE ET TRANSIT
CNP113919,ENTREPRISE RAPHA
CNP113922,KOUASSI ANGELE ANNONCIAT
CNP113923,INSTITUT SUPERIEUR TECHNIQUE ST JACQUES
CNP113924,ETUDE TECHNIQUE TRAVAUX ET DIVERS
CNP113925,ASSO. DE L'INSTITUT D'ENSEIGNEMENT SUP TECHNIQUE
CNP113930,CAB. D'EXPERTISE FONCIERE ET D'ETUDE TOPOGRAPHIQUE
CNP113931,KONE TELEPHONIE COMMERCE
CNP113932,INSTITUT OYOFO DE SIKENSI
CNP113936,BEBA IGNACE DE MAYET
CNP113940,RADIO NATIONAL ISLAMIQUE AL BAYANE
CNP113946,LE CLOUEREC PRISCA VICTORINE
CNP113949,KONE TENELO IBRAHIMA
CNP113951,KANTIS COTE D'IVOIRE
CNP113952,TIMITE SEA POUA ETIENNE
CNP113956,ASSAMOI MARIE ROSE
CNP113959,INSTITUT SUPERIEUR DE LA CULTURE ET DES ARTS
CNP113961,SOCIETE DE GESTION DE BOULANGERIE
CNP113964,CHARLESTOWN CI
CNP113968,GLOBAL TECHNIC TRADING
CNP113972,FIMO CONSTRUCTION SARL
CNP113973,GSM.COM SARL
CNP113976,EPSSON TECHNOLOGY
CNP113977,LAURA COUTURE
CNP113982,MR BESSI M'BOUKE BENJAMIN
CNP113983,GROUPE SCOLAIRE ELEVATION
CNP113986,MAISON DORCAS
CNP113989,ENTREPRISE GNAHORE CAROLE SOPHIA
CNP113990,N'DIAYE ABDEL KADER
CNP113999,HOTEL LES DATCHAS
CNP114002,MROUEH ALI
CNP114003,IMMOBILIARE
CNP114004,HAUTES ETUDES COMMERCIALES D'ADMINISTRATION
CNP114007,BELLIDENTY JEANNETTE
CNP114008,ENTREPRISE GAUTHE
CNP114013,KDO.COM
CNP114021,SOCIETE MAKKI MESLEM
CNP114023,STE COMM.& INDUS. DE COTE D'IVOIRE TRAVAUX PUBLICS
CNP114024,ETUDE DE MAITRE M'GBAKOU BROU ROGER
CNP114025,STE D'EQUIP. DE MATERIAUX INDUST. & TECHNIQUES
CNP114028,TILLO JEAN BAPTISTE
CNP114029,MELI'SCOM
CNP114030,ETS FEBY KOMENAN
CNP114031,CABINET ASSAMOI N'GUESSAN ALEXANDRE
CNP114032,DR KOUADIO AFFOUE LUCILE (CABINET MEDICAL UNION)
CNP114033,CABINET D'EXPERTISE FINANCIERE ET DE SERVICE
CNP114038,SOCIETE NOUVELLE KING PALACE HOTEL
CNP114039,"RESTAURANT ""L'ORCHIDEE"""
CNP114040,SHIFT INFORMATIQUE
CNP114046,ENTREPRISE MAONDE CI
CNP114047,ENTREPRISE MULTISERVICE DE COTE D'IVOIRE
CNP114048,CENTRE DE FORMATION DES CADRES
CNP114050,EUCALYPTUS
CNP114051,COLLEGE ANOMAM NANDJUI ANYAMA
CNP114053,GROUPE SCOLAIRE MARIE IMMACULEE
CNP114055,ALBERT EINSTEIN
CNP114060,ALLIANCE NATIONALE CONTRE LE VIH/SIDA EN CI
CNP114061,AIRGAZ COTE D'IVOIRE
CNP114062,AMBASSADE ROYALE D'ARABIE SAOUDITE
CNP114065,ETUDE DE MAITRE AMOUH LOESSE EDMOND
CNP114066,EPSILYS SARL
CNP114067,MATERNITE MUNICIPALE DE GAGNOA
CNP114068,FBDF SARL
CNP114072,ESPACE DIETETIQUE DU PLATEAU
CNP114073,ELECT. CHAUDRON. ELECTRON. TELECOMS BAT. IN
CNP114074,CONVERGENCES COMMUNICATION COTE D 'IVOIRE
CNP114076,INTER MULTI SERVICES
CNP114077,AZOR TECHNOLOGIE
CNP114085,APPLICATIONS AGRO-INDUSTRIELLES
CNP114086,KAOUK SAMER NAWAF
CNP114090,ENTRA (TRAORE BAMOI)
CNP114100,HOTEL A7
CNP114102,YAHVE SABAOT
CNP114105,N'GUESSAN AHOU JUSTINE
CNP114107,KOUAMLAN KOUAME ERNEST(OMEGA PRODUCTIONS SYSTEMS)
CNP114108,ASSASSY BRIGITTE
CNP114128,GIGAHERTZ ORGANISATION
CNP114131,SOCIETE SOLIDAIRE POUR L'INDUSTRIE ET LE COMMERCE
CNP114135,S J L
CNP114136,PENIEL GROUPE
CNP114138,AGENCEMENT CONSTRUCTION MENUISERIE
CNP114140,GRANDE PHARMACIE DE L'AGNEBY
CNP114141,REGINA MENUISERIE
CNP114142,SCIRN-SCI RESIDENCE NOGUES
CNP114147,PHARMACIE SAINTE MARIE DE TIASSALE
CNP114148,"CANO OLGA ""LE PRIVE"""
CNP114149,PHARMACIE SAINTE CLOTILDE DE MOUSSADOUGOU
CNP114151,AFRICA TECHNOLOGY
CNP114152,ETABLISSEMENT OUMAR DIAKITE ET FRERES
CNP114153,INTERNATIONAL HIGH BUSINESS INSTITUTES
CNP114154,IVOIRE PISCINE AZ
CNP114158,PHARMACIE ST RAPHAEL ARCHANGE
CNP114159,DR. ADIEKE ERNEST (PHARMACIE D'AGNIKRO)
CNP114160,SOCIETE COSCHARIS AUTO RECHANGE IVOIRIEN
CNP114162,CONSEIL NORVEGIEN POUR LES REFUGIES
CNP114164,HOUSSEIN PIECES AUTO
CNP114167,SCPA ADOU ET BAGUI
CNP114171,ENTRE. GENERALE D'ELECTRICITE ET DE MATERIEL DE CI
CNP114174,EPV LA SAGESSE
CNP114175,YEO SILOGO
CNP114177,GRARD ROLAND JEAN RENE
CNP114178,CABINET N'CHO-KATCHIRE
CNP114179,PHARMACIE SAINTE PAULINE
CNP114181,PHARMACIE SAINTE RITA (DR N'GORAN ETTIEN MONIQUE )
CNP114185,KDOUH AYAD (ETS GUERRIER)
CNP114188,CONSULTANTS RESSOURCES HUMAINES
CNP114190,INST. FINANCIERE D'EPARGNE ET DE CREDIT DES COOP.
CNP114191,SOCIETE IVOIRIENNE D'INVESTISSEMENT
CNP114194,MISSION LIBANAISE DU SACRE-COEUR
CNP114195,MARVIN HOTEL
CNP114196,3 T. TECH. INTERNATIONAL
CNP114197,ESSENCI(MOHAMED YAHIA)
CNP114200,STE AFRI. DE PREVEN.& SURVEILLANCE SECURITE INDUS.
CNP114203,ENTREPRISE DE TRAVAUX ET DE PRESTATIONS DE SERVICE
CNP114204,BUREAU IVOIRIEN POUR LA PROMO. DE L'INTEGR. AFR.
CNP114206,FONDATION DR JAVAD NURBAKHSH
CNP114208,ETUDE DE MTRE KOUABLAN TCHUMASSOUA ROSALIE
CNP114210,YAO KONAN (ACROPOLE)
CNP114212,BONKOUNGOU OUAGO
CNP114213,ENTREPRISE BAMBA BAKARY
CNP114214,SAWADOGO ADAMA
CNP114216,OBJECTIF R H
CNP114218,GARDIENNAGE RAPPROHE CYNOPHILE
CNP114219,GROUPE SCOLAIRE LES OLIVIERS
CNP114225,PHARMACIE NITORO
CNP114226,ETS BÔYE
CNP114227,OMAIS HOUDA
CNP114229,ABIZI NIAMKE BEKOUNOUDJO
CNP114231,IGRAPH
CNP114232,ACTION + ABIDJAN
CNP114236,ANGUI ANO (HOTEL HARMONY)
CNP114237,GROUPE SCOLAIRE SAINT BRICE PROVINCIAL
CNP114244,DERIKSA
CNP114251,REVEIL TECHNOLOGIE
CNP114252,ENTREPRISE DE DISTRIBUTION DE LUNETTERIES EN CI
CNP114254,FOURNITURES INDUSTRIELLES & REALISATION ELECTRIQUE
CNP114255,LA PLAYA
CNP114259,PEHE PASCAL
CNP114261,NOGBOU AKRE CLAUDE (PHARMACIE STE MARIE THERESE)
CNP114267,SOFT DRINKS COTE D'IVOIRE
CNP114268,NOUVELLE TECHNOLOGIE SIDEQUIP
CNP114271,ETS SALI PLAST
CNP114272,ZORKOT NABIL
CNP114275,2AS-E SERVICES
CNP114276,BOUSARI ABDUL GHAFFAR
CNP114278,PERSIVAT-CI
CNP114279,KONE LASSANA
CNP114280,DOUMBIA MOUSSA TACHERON
CNP114283,PHARMACIE SAINTE ADELE
CNP114285,BAOBAB SARL
CNP114290,SUPERETTE CHAITOU ET FILS DE SOUBRE
CNP114291,OILYBIA SOUBRE ( CHAITOU ET FILS )
CNP114292,MAQUIS LE QUAI
CNP114293,POISSONNERIE FAKIFF
CNP114294,COLLEGE MODERNE EUREKA
CNP114295,WORKERS'TRAINING COLLEGE
CNP114296,OPERAT. DE CONSIG. & GERANCE DE BATEAUX & OPERA
CNP114297,EUROCOLOR SARL
CNP114310,DORIS & GEO
CNP114311,FIRST PETROLEUM PALMERAIE
CNP114314,FIRST PETROLEUM
CNP114317,SOCIETE DE DISTRIBUTION ET DE TRAVAUX
CNP114323,EGLISE METHODISTE UNIE PLATEAU
CNP114324,CORPORATE ELITE GROUP
CNP114325,INGENIERIE FERROVIAIRE
CNP114328,AMANY MONVO FABIENNE (PHARMACIE DES BOIS)
CNP114330,COLLEGE SAINT AUGUSTIN
CNP114331,FULCYGES'S
CNP114333,INDUSTRIE SERVICE DISTRIBUTION
CNP114336,HOPITAL GENERAL DE ZUENOULA
CNP114337,WESTECH- SARL
CNP114339,CENTRALE DE PROPHYLAXIE VETERINAIRE AFRIQUE
CNP114347,ESDI COTE D'IVOIRE
CNP114348,ETUDE DE ME BALLO-TOURE KARIDJA
CNP114352,BEDIE KOMENAN LAMBERT
CNP114354,ELOHIM'S JSCEIR CI
CNP114360,KONATE SOULEYMANE
CNP114361,"ECOLE PRIMAIRE PRIVE ""LA GALILEE"""
CNP114364,STATION SERVICE FIRST PETROLEUM RIVIERA2
CNP114365,ASSIENIN YAO ANTOINE
CNP114366,BRANCHEMENTS AFRIQUE
CNP114367,MADICA
CNP114368,DISPENSAIRE SAINTE ANNE BOCANDA
CNP114369,EXPERTISE BETHEL INTERNATIONAL
CNP114371,J.TELECOM
CNP114372,SATP-SARL
CNP114375,GROUPE SCOLAIRE BAPTISTE WILLIAM CARREY
CNP114376,BLE GBAI MARIE MADELEINE (ETS BLE GBAI)
CNP114377,PHARMACIE LES ARUMS
CNP114379,STE DE DISTR. DE REPRESENTATION DE CONSTRUCTION ET
CNP114402,ZORKOT NABIH
CNP114403,COOPERATIVE DES ELEVEURS DU DEPARTEMENT D'ABOISSO
CNP114406,GRAVIER DE COTE D'IVOIRE
CNP114407,WEB SOLUTIONS(WEB AGENCY & NT)
CNP114411,POUTHE FLORENCE
CNP114421,GBO YAO AMANI PAULINE
CNP114424,GUALBERT OULAÏ
CNP114427,SOCIETE COOPERATIVE CAPRESSA AGNITIE D'APPROMPRON
CNP114435,ETABLISSEMENT DE DISTRIBUTION
CNP114436,TRANSTEL TELECOM
CNP114445,AFRIC VITRAGE
CNP114446,QUALITAS CÔTE D'IVOIRE
CNP114457,OLISTIS
CNP114458,SHIVBABA
CNP114459,PHARMACIE ST SYLVESTRE
CNP114460,TAZI AZZEDINE( TYSON)
CNP114461,UNION INTER-REGION. DES COOP DE PROD AGR. TROPIC.
CNP114463,EPV TON KOFFI
CNP114465,IVONIP SARL
CNP114468,CHEZ REFAAT ANONO
CNP114473,MEROUEH YOUSSEF
CNP114477,OCEAN VISION
CNP114479,LIBRAIRIE DU COMMERCE
CNP114480,BOULANGERIE M'POUTO
CNP114482,AMEN CI
CNP114484,TAN IVOIRE SARL
CNP114485,SOCIETE IVOIRIENNE D'EQUIPEMENT ET TRAVAUX
CNP114489,CHRISTIAN & COMPAGNIE
CNP114492,DOBLI BENNANI KAOUTAR
CNP114494,COOPERATIVE D'HUILE ROUGE
CNP114497,ENTRE. D'OUVRAGE EN MACONNERIE ET D'EQUIPEM. DE CI
CNP114498,PHARMACIE SCHEKINA
CNP114500,ENTREPRISE HYDRAULIQUE TRAVAUX
CNP114503,(TANO KROU ) STATION TOTAL ZONE 4C
CNP114517,CENTRE DE SOINS LE SINAI DE BONOUA
CNP114518,PHARMACIE SANDRINA
CNP114519,TEHEDY HONORE ARISTIDE
CNP114520,BENNOUNA RAJAE EPSE BENNANI
CNP114524,"CHAMOUNI MAHMOUD AHMAD ""ETS CMA"""
CNP114525,ASTUCE INFORMATIQUE
CNP114529,STMCI
CNP114530,AKA ABLOKOVE CHARLES(VISION ORIGINALE)
CNP114531,ASSALE ASSALE (LA ROSETTE SARL)
CNP114533,HOWRO
CNP114536,ECOLE LE MUGUET
CNP114537,REIME COTE D'IVOIRE
CNP114539,MME YAO EPSE AMESSAN ELISABETH
CNP114542,357 SECURITE
CNP114543,STE COOP. PLANTEURS DE PALMIER A HUILE DE SANWI
CNP114549,COOP. DES PLANT. DE PALMIER A HUILE DE TOUMANGUIE
CNP114551,SCI LES BORDS DES LACS
CNP114561,KHOURY GERARD
CNP114564,BETCP
CNP114566,CHALLENGER TRAVEL AGENCY
CNP114567,SANDOKAN VOYAGES
CNP114571,ENVIPUR
CNP114575,ROYAL IVOIRE
CNP114578,LUCRATEL WEST AFRICA LIMITED
CNP114579,ALLIANCES TECHNOLOGIES GROUP SA
CNP114583,116 SECURITE
CNP114584,COMPAGNIE D'AFFAIRES EBENEZER
CNP114588,FONDATION ORANGE COTE D'IVOIRE TELECOM
CNP114589,COLLEGE ROYAL INDENIE
CNP114591,IVOIRE CONSULTING AND TRADING
CNP114592,POLYGONE
CNP114594,CTRE DE SANTE URBAIN A BASE COMMUNAUTAIRE ABOBO BC
CNP114596,7 AUTO
CNP114598,CADEDEX
CNP114600,ETABLISSEMENT TINH SAINH FELICIEN
CNP114608,ATEL. DE CHAUDRONERIE ET DE CONSTRUCTION METALIQUE
CNP114610,FLASH PLUS SARL
CNP114612,YASSIR MOHAMED
CNP114613,PYRAMIDE CÔTE D'IVOIRE
CNP114614,MME BAKAYOKO AWA EPSE KAMATE SIAKA
CNP114616,ENTREPRISE GENERALE DE BATIMENTS ET DE TRAVAUX
CNP114625,CENTRE SCOLAIRE SAINT MARCELLIN CHAMPAGNAT
CNP114626,ENTREPRISE MODERNE DE TRAVAUX DIVERS
CNP114634,"HOTEL ""LE PALAIS DES AMIS"""
CNP114639,CAPERAN BERNARD
CNP11464,"GPE DES ENSEIGN. SECONDAIRES, SUP. ET TECHNOLO"
CNP114641,COMMU.-COMME.-COUT.-INF.-INST.-MAINT.-SVCE-ALIMEN.
CNP114642,N'GUETTA N'GUETTA JOSEPH
CNP114645,ALLOU HOTEL
CNP114646,NETWORK COMMUNICATION AFRIQUE
CNP114647,KOUADIO YAO DIDIER
CNP114668,CONSTRUCTION-MANUTENTION-SERVICES
CNP114669,INTERIM PROFESSIONNEL
CNP114670,GENERAL TECHNOLOGIE
CNP114677,STE AFRI. DE FOURNITURE INDUSTRIELLE ET AUTOMOBILE
CNP114682,ZRAALI RAOUIA EPSE BAROUDI
CNP114689,SYGMA COTE D'IVOIRE
CNP114691,PERRIN JEAN-BAPTISTE
CNP114692,GROUPE SCOLAIRE LES SIRENES
CNP114695,HYGIENE ET ECODEVELOPPEMENT
CNP114701,GROUPE SECURITE ET D'INTERV. PR LE GARDIEN. NAT.
CNP114705,REPRESENTATION-SERVICES-TRAVAUX
CNP114711,LA BOÎTE A OUTILS
CNP114715,CARROSSERIE DES AMIS
CNP114718,MANUFACTURE IVOIRIENNE DE PRODUITS COSMETIQUES
CNP114722,AFRIKA DISTRIBUTIONS
CNP114723,DS LE QUARTIER
CNP114727,COLLEGE SIBY
CNP114732,QUEEN'S (AHOMBO KODJO GERARD)
CNP114734,COLLEGE INTERNATIONAL INSIT WORD
CNP114735,ABDUL JALIL ATTAR
CNP114738,WILLY'S ENTREPRISE
CNP114739,STRATEGIE COMMERCIALE DE DISTRIBUTION INTERNAT.
CNP114742,ONGL'EPIL
CNP114744,BOULANGERIE MANOULE
CNP114747,ADINGRA KOUADIO FAUSTIN
CNP114750,MC PETROLEUM INTERNATIONAL S. A
CNP114754,BLOOM CONSULTING
CNP114756,COOPERATION CI-GHANA EN PLANTES MEDICINALES
CNP114759,ENTREPRISE TRAVAUX BÂTIMENTS FOURNITURES DIVERSES
CNP114761,MISTRAL VOYAGE&TOURISME
CNP114763,HIGH LEADING LASTING
CNP114766,UNIVERSITE INTERNATIONALE DE GRAND BASSAM
CNP114769,IVOIRE ACCES
CNP114770,COOP. DES PLANTEURS DE PALMIER A HUILE D'IROBO
CNP114773,KPA DELEU MARCELLE
CNP114780,EGESCOM-CI SARL
CNP114781,IB COTE D'IVOIRE
CNP114782,AVIAT NET WORKS
CNP114783,ENTREPRISE DE CONSTRUCTION EN BATIMENT AFRIQUE
CNP114786,POTEY MAYANKA ANNIE ANNABELLE
CNP114788,GROUPE SCOLAIRE ABA
CNP114789,LE CALUMET
CNP114792,GLOBAL SERVICES GROUP
CNP114793,YOUSSOUF HAMADOU
CNP114798,BOULANGERIE SEMAO DE FRESCO
CNP114800,COOPERATIVE AGRICOLE N'ZRAMA DE N'DOUCI
CNP114809,GENERATION ELECTRICITE COTE D'IVOIRE
CNP114810,HOTEL LA VILLA DES HOTES
CNP114811,ANDO YAO
CNP114813,NOUVELLE COOPERATIVE AGRICOLE DE BANDAMA
CNP114829,SOCIETE IVOIRIENNE DE FORGE ET MECANIQUE
CNP11483,AMBASSADE DU NIGER
CNP114830,DAGO N' DRIN
CNP114833,UNIVERS ASSURANCES SA
CNP114836,ETUDE DE MAITRE N'DRI N'DA YAO JACQUES
CNP114838,MIS COTE D'IVOIRE
CNP114839,MC CROFT TOBACCO COTE D'IVOIRE
CNP114841,CTRE DE SANTE COMMUNAUTAIRE DE RIVIERA PALMERAIE
CNP114842,DR KARAMOKO MORY ABRAHAM
CNP114843,CLINIQUE MEDICALE DANGA
CNP114846,DERYEL INTERNATIONAL
CNP114847,SUPER FRAIS
CNP114851,YAO ANGAMAN
CNP114853,A.T MULTI-SERVICES (TRAORE AWA)
CNP114855,IVOIRE OLYMPIQUE VOYAGE
CNP114859,LUMENA COMMUNICATION
CNP114865,CENTRE NATIONAL D'EDUCATION OUVRIERE DE UGTCI
CNP114867,KOFFI YAO (SCIENCES ET METIERS CONSULTING)
CNP114872,SOCIETE IVOIRIENNE DE PARFUMERIE
CNP114875,SOCIETE DE TRAVAUX DIVERS COTE D'IVOIRE
CNP114877,LES SATELLITES
CNP114878,ENTRE. IVOIRIENNE DE SERVICES IMPORT-EXPORT SARL
CNP114892,CABINET D'ECOUTE ET DE SOUTIEN PSYCHOLOGIQUE
CNP114893,DIGICOM
CNP114894,KESSIE ADIBO AMBROISE
CNP114895,KARIM DOUAMBA (KARELA PRESTIGE)
CNP114898,GNANTEKROA SERVICES
CNP114899,MAGNIFIC SERVICES
CNP114900,EVE'D AGENCY
CNP114901,DANAH FINANCIAL COMPANY
CNP114902,GOUANI SYLVIA
CNP114903,RESIDENCE LES FLORHANYAS
CNP114911,AFRIKAREPREZANTA
CNP114912,APIS INTERNATIONAL. S.A.
CNP114916,BENZAKOUR AMINE ISMAIL
CNP114918,IVOIRE FRET SERVICES ET COMPAGNIE
CNP114919,ENTREPRISE DE TRAVAUX ET DE SERVICE AJNA
CNP114922,AB SERVICES
CNP114933,SITRAGEC
CNP114934,AFRICAN DISTRIBUTION COMPANY
CNP114935,ETABLISSEMENT YAHAYA PLAST
CNP114939,BROU KOMENAN MARTIN
CNP114946,STATION TOTAL KM4 (MONLE EUDOXIE)
CNP114948,MAQUIS NOTRE DAME (MME WAFO)
CNP114957,N'GUESSAN YAO JEAN LUC
CNP114962,GLOBAL LOGISTIQUE SARL
CNP114963,N'DA KOUADIO JEREMIE
CNP114967,COOPERATIVE EROUR
CNP114969,DJAMA ALBERT ( PHARMACIE DU CHATEAU S.A.R.L)
CNP114970,XPERTS GROUPE
CNP114990,GE QIAZHOU ( ETS LIJIA
CNP114991,VERONIQUE TADJO
CNP114994,ENTREPRISE IVOIRE MULTI-SERVICES
CNP114995,CABINET BOGUI SIMON PIERRE
CNP114996,KEEPING GARDENING & STAFFING
CNP115000,ALLIANCE TAXIMETRES
CNP115001,ETEIFA EXPERTISES
CNP115006,PREST. INDUSTRIELLES ET CONSTRUCTION METALLIQUE
CNP115007,ANTICIP
CNP115009,SCI BUSINESS CENTER
CNP115011,ADOUENI KATCHE JEAN LOUIS
CNP115013,LOGISTICS & SUPPLY CHAIN CONSULTING
CNP115015,K.A.F ENTREPRISE
CNP115018,GROUPE DE SERVICES SIAO
CNP115023,AFRICATEL SARL
CNP115026,BATIMENT TRAVAUX PUBLICS INTERNATIONAL
CNP115028,INGENIERIE PLURIELLE & COUNSELING
CNP115034,ZABALOU TRAVAUX NEUFS
CNP115036,TELECOM'S FOURNITURES & INSTALLATIONS
CNP115046,FOFANA NA MAFINGUE
CNP115047,ENTREPRISE DE PRESTATIONS ET TRAVAUX DIVERS
CNP115048,MIDI COMMUNICATION
CNP115049,DADAF SARL
CNP115050,MALET JEAN BAPTISTE
CNP115053,EXPERTS ASSOCIES SÛRETE CÔTE D'IVOIRE
CNP115055,COLLEGE REFERENCE SINFRA
CNP115060,PEMA ENTREPRISE
CNP115067,EGAM CONSTRUCTION
CNP115080,PHARMACIE DU BD DE FRANCE (DR BROU FIRMIN)
CNP115086,ENTREPRISE ADHAUN
CNP115089,PHARMACIE SAINTE JEANNE D'ARC
CNP115093,KOUAME AHILE OI KOUAME AHILE
CNP115099,COOPERATIVE ROLANFLA
CNP115100,KATTIE SOLANGE
CNP115102,PLANTATION DAOUDA COULIBALY
CNP115105,ETS EL ALI FAOUZI
CNP115106,INSTITUT TECHNIQUE SECONDAIRE PROFESSIONNEL
CNP115107,ALY AFRIC BAT( 2AB)
CNP115108,ELITYS
CNP115109,BATIMEG-CI
CNP115113,SHADDEI FOURNITURES & CONSTRUCTION
CNP115117,FM TRANSIT SARL
CNP115118,KOITA ENTREPRISE
CNP115121,GLOBAL ENTRE. FOR MANAGEMENT AUDIT AND CONSULTING
CNP115123,PHARMACIE DE LA CORNICHE
CNP115124,CALEXCE-SERVICES
CNP115127,AKLOMY PHARMA
CNP115128,LEADER GENERAL INDUSTRY
CNP115129,ETUDE DE MAÎTRE YEO NINDJALA NANVIEGUE
CNP115141,GENERATION NOUVELLE D'ASSURANCE -COTE D'IVOIRE
CNP115145,SOCIETE DE GESTION ORION
CNP115146,BUREAU D'ETUDES D'EQUI. DE REALIS. & D'AMENAGEMENT
CNP115161,ESPACE MEDICAL LES RUCHES
CNP115174,SOCIETE IVOIRIENNE DE CONSTRUCTION ET DIVERS
CNP115175,KRAMO SANDRINE
CNP115177,ACANI SERVICES
CNP115179,JAPAN OSAKA CASS INTERNATIONAL LTD
CNP115184,SOCIETE INTERNATIONALE DE TRAVAUX PUBLICS DE CI
CNP115186,FOLIE'S AKM-ENTRETIEN
CNP115196,CANAAN IMMOBILIER
CNP115197,LES VIVIERS DE L'OCEAN
CNP115202,STE AFRI. DE BATIMENT PLOMBERIE ELECTRICITE ET GAZ
CNP115203,CHERRI AHMAD MOHAMOUD
CNP115207,RAMCO
CNP115208,CLINIQUE MEDICALE SAINT GEORGES DE MEAGUI
CNP115209,COMPAGNIE AGRICOLE DIVERS ET NEGOCE
CNP115224,MARCOS GERARD SERGE
CNP115225,ATTEL AFRIQUE
CNP115227,TAHA SANDRA
CNP115228,K.ALIMAZ(HALA DAHER)
CNP115245,CONTINENTAL SHELTER COMPANY
CNP115248,PAROISSE NOTRE DAME DE CANA
CNP115250,NOUVELLE GENERATION DE STAFF
CNP115255,ZAHR ZAHER AHMAD
CNP115261,N'DRI KOUADIO
CNP115268,GROUPE SCOLAIRE SAINT DIEUDONNE
CNP115272,GERMA SERGE JEAN
CNP115276,ETUDE DE MAITRE LOA SAHIGBEU
CNP115278,SIGMA SERVICES
CNP115284,AGENCI - COM
CNP115285,ECEK
CNP115287,SANOGO ABOU
CNP115292,ECOTECH
CNP115293,GFA INTERNATIONAL
CNP115294,SOCIETE AFRICAINE D'EQUIPEMENT ELECTRIQUE-SERVICES
CNP115297,INFORMATIQUE GEOTECHNIQUE
CNP115302,CLINIQUE MEDICO CHIRURGICALE STE MARIE DE LA NAWA
CNP115303,DRAMANE SILUE DIT KONE
CNP115317,CABINET D'AVOCAT YEO MASSEKRO
CNP115318,YAO MYLENE CARMEN
CNP115321,ATTOUMBRE AKE BROU SIDONIE
CNP115330,PHARMACIE DU LAVAGE SARL
CNP115333,TOP AUTO
CNP115341,GROUP ROYAL
CNP115342,LANEMA
CNP115350,EYOWIE INTERNATIONAL
CNP115352,ARCHEVECHE DE GAGNOA
CNP115357,BOUTROS RIZKALLAH BOUTROS
CNP115359,KONAN KOFFI ROLAND
CNP115361,N'CHO ABOLE SIMPLICE (AFRIC DIFUSION)
CNP115363,CENTRE MEDICAL RIMA
CNP115365,CENTRAL D'ACHAT DE LA NAWA
CNP115374,ETS ANGES SERVICES
CNP115380,CABINET CISSE YAO JULES
CNP115386,TIEMOKO OUEHI
CNP115392,TROPIC DIFFUSION
CNP115394,ETABLISSEMENT NAN-ZIE
CNP115395,INTERNATIONAL LANGUAGES ACADEMY
CNP115399,UNITED BANK FOR AFRICA
CNP115400,SCI DE L'INDUSTRIE
CNP115402,CHAHINE ALI
CNP115403,RAYESS CHADI
CNP115407,BORA SECURITE PRIVEE COTE D'IVOIRE
CNP115408,STATION PETROCI CAMP COMMANDO KOUMASSI
CNP115411,COLLEGE ELITE OUME
CNP115412,GENERAL TRADING COMPANY
CNP115414,SOCIETE AFRICAINE DE PLANTATION D'HEVEAS DE BETTIE
CNP115415,PRODIMEX-PRODICOM
CNP115418,ETS SISSI-PROMOD
CNP115420,ANGUIE ANGUIE ( HOTEL NANTAI )
CNP115422,OUATTARA ISSOUF (HOTEL ELITE)
CNP115424,BAKARI TRAORE
CNP115427,CODFG
CNP115432,HOTEL MATIGNON
CNP115433,IMPRIM SERICA
CNP115446,LE HALL DU VOYAGE
CNP115447,EBURNEA PRESSING
CNP115450,SCI PI INVEST
CNP115451,KOFFI KOUADIO PAUL
CNP115453,ATHENA SHIPPING SA
CNP115459,TECHNOLOGY PERFORMANCE CONSULTING INTERNATIONAL
CNP115460,CHAKA CARD SYSTEMS
CNP115462,SOCIETE ABIDJANAISE DE MAINTENANCE INDUSTRIELLE
CNP115463,IVOIRE PAREBRISES
CNP115468,PHARMACIE DES ANTILOPES SARL
CNP115469,COLLEGE MODERNE PRIVE ESPOIR D'OUME
